to_id,from_id,post_type,date,text,copy_text
7479298,7479298,post,1441998210,L'homme,NA
7479298,7479298,copy,1441748560,"28. Плач<br><br> В Петербурге сутолка и дрожь,<br> в переулках судорожный дождь,<br> вдоль реки по выбоинам скул<br> пробегает сумеречный гул.<br><br> Это плач по каждому из нас,<br> это город валится из глаз,<br>это пролетают у аллей<br> скомканные луны фонарей.<br><br> Это крик по собственной судьбе,<br> это плач и слёзы по себе,<br> это плач, рыдание без слов,<br> погребальный гром колоколов.<br><br> Словно смерть и жизнь по временам —<br> это служба вечная по нам,<br> это вырастают у лица,<br> как деревья, песенки конца.<br><br> Погребальный белый пароход,<br> с полюбовным венчиком из роз,<br> похоронный хор и хоровод,<br> как Харону дань за перевоз.<br><br> Это стук по нынешним правам,<br> это самый новый барабан,<br> это саксофоны за рекой,<br> это общий крик — за упокой.<br><br> Ничего от смерти не убрать.<br> Отчего так страшно умирать,<br> неподвижно лёжа на спине,<br> в освещённой вечером стране.<br><br> Оттого, что жизни нет конца,<br> оттого, что сколько не зови,<br> всё равно ты видишь у лица<br> тот же лик с глазами нелюбви.<br><br>«Шествие», 1961",NA
7479298,7479298,post,1441633208,Жил-был один малыш..  Чб история.,NA
7479298,7479298,post,1441478265,Жил-был один малыш..,NA
7479298,7479298,post,1441373732,Еще одна история.. Ирина Филипп Цезарь,NA
7479298,7479298,post,1441219123,"ОСЕНЬ. Еще вчера было лето, а сегодня я вдруг явственно почувствовала дыхание Осени. Помимо нашего желания и несбывшихся надежд на жаркое лето, мы входим в самую мистическую и тонкую в своем тихом, практически незаметном глазу умирании и погружении в сладкую дрему пору. Когда пошлая зелень листвы сменяется охристыми богатыми оттенками, солнце только касается нежно лучами земли, а с неба на нас то и дело сыплет мелкий затяжной и заунывный как камлание дождик. Я люблю это время и даже позднюю осень, преддверие зимы.. Эти стадии постепенного перехода от жизни к смерти для меня полны смысла и будят множественные ассоциации. Самое философское и погруженческое Время. Нет не в депрессию и скуку, скорее переосмысление прожитого, некое подведение итогов.. Если лето - это маленькая жизнь, то осень - маленькая смерть. Это не игра в слова или аллегория, это оборотная сторона жизни - медленное умирание, расплата за бытие. Об этом до поры не хочется даже и думать.. Но оно являет себя настойчиво и неотвратимо, как течение времени.. То, что нельзя потрогать руками, но можно ощутить.. внезапно, до кончиков пальцев, всей своей трепыхающейся как птичка душой.. Это бесценный опыт, который преподносит нам природа. Опыт смирения, следования потокам жизни, принятия неизбежного..",NA
7479298,7479298,copy,1440848158,"20 отличий человека, в котором уживаются интроверт и экстраверт.<br><br>Если вы похожи на меня, то вы экстравертированный интроверт. Вы хорошо чувствуете себя среди людей, но периодически нуждаетесь в одиночестве.<br><br>«Так не бывает. Ты либо тот, либо другой», — говорят обычно.<br><br>Нет, бывает. Я такой. И множество других людей тоже. И мы часто оказываемся непонятыми.<br><br>Например, люди часто видят во мне абсолютно неисправимого экстраверта, привыкшего получать внимание со всех сторон. И они понятия не имеют, какое удовольствие доставляет мне чтение в тишине, подальше от чужих глаз.<br><br>Дело в том, что экстраверсия и интроверсия — это не взаимоисключающие явления. Это спектр, и вы можете находиться в любой его части.<br><br>Такие, как я, находятся примерно посередине.<br><br>Некоторые из нас учились быть более общительными, понимая, что человеческая природа основана на взаимодействии.<br><br>Чтобы избежать путаницы, я составил список вещей, которые стоит знать об экстравертированных интровертах.<br><br>1. Мы тихие, но это не значит, что мы не хотим общаться с вами<br>Чаще всего у нас есть множество мыслей, которые нам хотелось бы обсудить, но мы не уверены, что они вас заинтересуют. Лучше мы послушаем вас — просто потому, что хотим побольше о вас узнать и потому, что вам нравится говорить.<br><br>2. То, что нам нравится быть в окружении людей, не означает, что мы готовы говорить<br>Говорение требует огромных усилий. Нам достаточно просто находиться в окружении людей, чтобы чувствовать себя счастливыми.<br><br>3. Нам нравится общение один на один<br>Камерные посиделки с глазу на глаз своей интимностью нравятся нам гораздо больше, чем многолюдные компании. В частной беседе мы получаем возможность по-настоящему узнать вас и поговорить о важных вещах, вместо того чтобы перебрасываться незначительными репликами в разговоре большой группы.<br><br>4. Иногда мы не отвечаем на сообщения, потому что не хотим разговаривать — вообще ни с кем<br>Это не значит, что мы бесимся или ненавидим всех вокруг. Иногда общения бывает так много, что мы полностью исчерпываем себя и нас не хватает ни на болтовню, ни на СМС, ни на сообщение в соцсети. Мы все так же открыты для разговора — но только не сейчас. Чуть позже.<br><br>5. Мы готовы познакомиться с вашими остальными друзьями. Просто предупредите нас заранее об этом<br>Мы не закрыты для новых знакомств, просто для нас это достаточно утомительно. Нам в буквальном смысле нужно подготовить себя к общению и смириться с мыслью, что придется много разговаривать.<br><br>6. Иногда мы чувствуем себя одинокими<br>Трудно балансировать между потребностью побыть наедине с собой и ощущением одиночества. Часто нам хочется «выйти в люди», потому что нам одиноко, но уют и комфорт собственной квартиры просто не позволяют покинуть ее.<br><br>7. Нас трудно вытащить куда-либо, но, если это удается, мы веселимся по полной<br>Иногда требуется некоторое принуждение, чтобы вытащить нас из дома. Не то чтобы мы не хотели идти, нет, просто мы сразу начинаем думать: «А что, если там будет скучно? Я мог бы спокойно дочитать свою книгу. А вдруг билеты проданы? Или они вообще не хотят меня видеть и позвали просто из вежливости?» Мы конструируем в головах сотни причин для того, чтобы не покидать дом.<br><br>8. Мы с удовольствием поболтаем с вашими родителями / друзьями / коллегами, но потом нам будет нужно время в тишине<br>Нам действительно требуется «подзарядка» молчанием после долгих разговоров.<br><br>9. Мы не самые разговорчивые в компании, но мы всегда готовы поддержать других<br>Мы обязательно поддержим в беседе кого-либо, если возникнет необходимость. Мы знаем, что общение не всегда бывает комфортным, и если видим, что кому-то в разговоре приходится еще хуже, чем нам, то сделаем все возможное, чтобы ему помочь.<br><br>10. Обычно мы не устраиваем вечеринки, но, если устраиваем — это настоящий вызов для нас<br>Нам трудно представить, что можно организовать для себя и у себя какое-то событие. Мы даже не думаем, что людям захотелось бы приехать на нашу вечеринку. Но если мы решаемся на это, то подходим к делу со всей возможной ответственностью.<br><br>11. Мы всегда живем в собственной голове<br>Даже если мы в данный момент выбрались из своей скорлупы и окружены людьми, мы все еще погружены в глубины собственного внутреннего мира.<br><br>12. Общительность и вдумчивость иногда делают из нас лидеров. Но это не значит, что мы хотим похвалы<br>Люди думают, что мы хотим быть лидерами. Мы можем встать и говорить перед толпой, когда это нужно. Мы можем принимать решения, когда это нужно. Но мы часто анализируем себя и даем не слишком высокую оценку своим навыкам. Иногда мы думаем, что недостаточно хороши для роли лидера. Мы всегда считаем, что могли бы быть лучше, поэтому от похвалы мы просто съеживаемся.<br><br>13. Мы балансируем между желанием, чтобы наш труд был замечен и оценен, и паникой от мысли, что кто-то потратит на нас больше 30 секунд<br>Иногда мы хотим внимания, в другое же время не можем поверить, что кто-то готов уделить нам хотя бы 10 секунд своего времени.<br><br>14. Другие считают нас кокетливыми. Это не так<br>Мы понимаем, что взаимодействие с людьми — неотъемлемая часть жизни, поэтому мы стараемся продемонстрировать людям искреннюю заинтересованность в них.<br><br>15. Мы злимся на себя, когда остаемся дома и отказываем своим друзьям<br>Именно поэтому иногда мы заставляем себя «выйти в свет». Мы хотим, чтобы наши друзья знали, как нам нравится проводить с ними время.<br><br>16. Вы можете встретить нас в кафе и кофейнях. Часто мы бываем там одни<br>Иногда нам просто хочется быть рядом с людьми — даже если это незнакомцы. Это отличный компромисс для того, кому нужно общество, но не хочется общения.<br><br>17. Мы постоянно пытаемся контролировать своего внутреннего интроверта<br>Это случается, когда мы оказываемся посреди действительно большой толпы. В голове начинает стучать единственная мысль: «О нет, началось. Мне нужно поговорить с кем-то прямо сейчас», и, если это не происходит, мы рискуем замкнуться в себе всерьез и надолго.<br><br>18. Мы не любим светские беседы<br>Мы всегда рады избежать короткого разговора ни о чем, если это возможно. Нам интересно, о чем вы думаете, каковы ваши жизненные цели, как живет ваша семья. Нам не интересно говорить о плохой погоде. Но, если вам комфортно говорить о ней, — окей, мы согласны.<br><br>19. Наши друзья редко составляют одну компанию<br>Обычно мы выбираем одного-двух человек из разных социальных групп, и они становятся нашими близкими друзьями. Чаще всего они остаются с нами на всю жизнь, и мы готовы на все ради них.<br><br>20. Если вы нам нравитесь, то это серьезно<br>Мы очень разборчивы в том, на кого можно потратить время и энергию. Если мы выбираем вас, примите это как комплимент. Серьезно. Дело не в том, что мы настолько влюблены в себя. Просто для нас общение — это утомительная борьба с собой. И мы не хотим тратить энергию на людей, чье общество не приносит нам удовольствия.",NA
7479298,7479298,copy,1440621354,"Я однажды спросил у своей бабули быстро ли пролетели её 70 лет, она ответила ""как один миг"". Забавно получается, то есть между рождением и смертью есть один миг, который утекает как вода сквозь пальцы, уже через мгновение я буду танцевать свой последний танец со смертью. Выходит ничто не важно. Делай что хочешь, живи как хочешь, просто будь счастлив в этот последний миг.<br><br>Мне не понятно лишь одно, если смерть так близка и очевидна, то как я, как мы все, умудряемся заполнить свою жизнь таким количеством хлама, сомнениями, сожалениями, прошлым которого уже нет и будущим которое еще не случилось, страхами которые скорее всего никогда не сбудутся, если все настолько очевидно просто. Мы все обречены, остается только принять все таким каким оно уже является, шагнуть в неизвестность и наполнить каждый вдох Любовью, а выдох Благодарностью. Какой смысл сражаться с реальностью, превращать жизнь в поле боя, когда можно превратить эту игру в потрясающее приключение, лишенное страха, но наполненное волшебством, миром, добротой, гармонией и любовью. Порой у меня создается впечатление что вся реальность — это зеркальная комната, где я кривляюсь изо всех сил,с собой воюю, сам себя пугаю, сам себя смешу, сам обнимаю, себя люблю… Дон Хуан как то сказал, мол искусство воина состоит в сохранении равновесия между ужасом быть человеком и чудом быть человеком. Какой же он потрясный этот Дон Хуан…",NA
7479298,7479298,post,1440524969,La femme,NA
7479298,7479298,post,1439837206,Четыре брата или история о том как мы играли в футбол.,NA
7479298,7479298,copy,1439762112,"Старость человека - это юность Духа<br><br>Старость - это не когда много лет, или когда дряхлое тело. Старость - это когда все человеческие устремления, социально-личностные игрища, попытки обмануть свой мозг игрой в псевдодуховность (с помощью которой пытаются просто улучшить свои показатели всё в тех же социально-личностных играх) - словом, когда всё, направленное на обслуживание представлений ума и органов чувств становится попросту неинтересным. <br><br>Людям, которые пока играются в свои социально-личностные игры - им очень сложно понять, как может быть что-то сверх их маленького мира, что-то большее, чем их стандартные цели. Им не понять, как может кого-то попросту не интересовать то, что для них столь притягательно - притягательно настолько, что они не мыслят жизни без этого. <br><br>Кто-то не понимает, как можно жить, не рисуясь перед людьми ради достижения признания и славы. Кто-то не может понять, как можно не стремиться зарабатывать побольше денег, которые дают, ах, столько возможностей. Кто-то не может понять, как можно не рваться в путешествия - ведь там ""так красиво и любопытно"". Кто-то не может понять, как можно не тусоваться бесконечно с людьми - ведь это так усипусично.<br><br>Но несмотря на их непонимание, всё это вполне и вполне возможно. И, собственно, многие люди ощущают в себе эту свою странную отстранённость от целей и смыслов, которые большинство считает сутью жизни. <br><br>Вот это состояние - внутреннее растождествление со смыслами и целями человека - и есть та самая старость человека.<br><br>Вот только один нюанс: это не конец всего - а начало нового. Ведь если для обычного человека старость - это невозможность продолжать участвовать в своих стандартных гонках, то для других людей старость - это просто момент выхода из этого беличьего колеса, с нарисованными на его стенках ""морковками"". Выход из колеса и начало нового Пути - юности Духа. Где иные смыслы, иные приоритеты, иные цели, и иные состояния.<br><br>И пока человек не наиграется в прежние игры, пока сам не убедится, что они не реализуют его внутренние потребности, а лишь бесконечно втягивают его в ложное - до тех пор он и не может постичь того, что называется словом Дух, и что является только самой начальной стадией нашего внутреннего и реального познания.<br><br>Вот и получается, что для одних старость - это конец всего, а для других - только начало настоящего.",NA
7479298,7479298,post,1439408415,Юля,NA
7479298,7479298,post,1438859110,Девочка в красном платье.,NA
7479298,7479298,post,1438604506,,NA
7479298,7479298,copy,1438602635,,Суть нашей жизни в нескольких фразах))
7479298,7479298,post,1438463344,"ДР-??.....!!!!                                 ""День рождения- праздник детства... ""-эх.. Давно уже перестала испытывать щенячий восторг по этому поводу..     Последние лет десять стремлюсь уехать в этот день куда подальше.. Лучше конечно в Париж, это мой город, он, как никакой другой город на Земле, меня напитывает энергией любви, творчества и созидания, но не всегда удается именно туда)) Нет, не хочу убежать от себя и всех всех всех.. Уезжаю, чтобы подарить себе новые эмоции, подумать наедине с собой, это так хорошо делается вдали от привычной суеты. Именно в этот день, гуляя одна по Праге, я поняла, чем хочу заниматься всю оставшуюся жизнь. Я праздную конечно.. Не очередную дату, а День прихода в этот мир и ВСЕХ за это благодарю! Кто знает, насколько каждый человек из моего окружения к этому причастен? Даже если мы встретились всего только раз и больше никогда не увидимся? Причастен к пути, который я избрала из множества других? К моей жизни сегодня, вчера и завтра?  Так что - СПАСИБО, дорогие мои, родные, близкие и не очень. Спасибо что вы у меня есть!  Даже те, кто только фотографировался у меня, это неважно. Мы прожили с вами маленький кусочек жизни вместе, а значит, соприкоснулись душами! Я всех вас помню и люблю!                             P.S. Может быть и не надо дежурных пожеланий и поздравлений, открыток с цветочками.. Просто лайкнете этот пост или напишите что-нибудь от души, и я буду знать, что в этот день вы подумали обо мне, разве этого мало??",NA
7479298,7479298,post,1438344999,А вот и  чб  съемочка этой истории,NA
7479298,7479298,post,1438343962,"Я люблю разную съемку, ко мне часто приходят совсем не за высоким искусством, а чтобы сделать фотографии на память, получить эмоции. Почему нет? На днях мы славно погуляли по Петербургу большой и веселой компанией и даже с погодой невероятно повезло, урвали кусочек лета! Маленькая история в цвете и чб.",NA
7479298,7479298,post,1438194540,"О Времени.. Не помню в каком фильме, может Кайдановского? Очень атмосферная старушка рассказывает, будто часы говорят не тик-так, тик-так, а Кто ты - Что ты? Кто ты - Что ты? Вот и мы позволили себе несколько высказываний на эту тему. Немножко философских, немного ироничных.. Модель - артист театра БУФФ Слава Лебедев. О времени и о себе.",NA
7479298,7479298,copy,1438170789,"25 городов, которые нужно увидеть хотя бы раз в жизни",NA
7479298,7479298,post,1438109838,Ольга. Погружение в Венецию. В чб эта история приобрела больший драматизм. модель http://vk.com/olka_fomina макияж http://vk.com/angela_d,NA
7479298,7479298,post,1437680977,"Как мы были на Барахолке или фильма ""Погружение в Венецию"". Секонд хенды, вообще говоря, отдельная тема для разговора, это клондайк для посвященных, но сейчас не об этом. Хотя все начиналось именно как поход на интеллигентную барахолку. Так было заявлено организаторами. Привлекло прежде всего место - это церковь Анненкирхе на Кирочной, бывший кинотеатр ""Спартак"". Второе название многое скажет ленинградцам. Сейчас там действующая лютеранская церковь, здание весьма приличное снаружи и абсолютно трэшевое изнутри. Это открытое пространство, помимо служб там периодически проходят разные интересные мероприятия, выбирай на вкус! Вот я и отправилась, не поверите, случайно прихватив с собой фотоаппарат и пригласив за компанию одну знакомую модель, вдруг пригодится. Идея была проста, как все гениальное (шучу): девушка перемещается по этому необычному пространству, примеряет винтажные платья, шляпки, украшения, в общем, получает удовольствие.. И мы попали.. В цвет платья и в типаж модели, слава богу не винтаж, хотя была такая мысль. Но все по порядку: Первым делом мы оставили там всю наличность какая была, в таких местах обязательно найдется чем себя порадовать. На Секонд это действо мало походило, скорее на очень симпатичную выставку-продажу а ля хенд-мейд. Нарядов в большом количестве там обнаружено не было, так что первоначальная моя идея слегка потускнела, но нас этим было не напугать конечно и не остановить! Мы начали.. В таком деле главное начать, а потом потоки тебя подхватят и понесут в нужном направлении. И нас не только понесло, можно сказать потащило э э .. в абсолютно другую сторону, совершенно неожиданную, но это же не передать как здорово! Дух Места здесь оказался необычайно силен и требователен к своей персоне, куда там нашим идейкам и представлениям. Он сумел таки даже на расстоянии пробиться сквозь наше стремление одеться в горошек, внушил нам соблюсти стиль более подобный этому месту. И мы окунулись в иное пространство, скорее даже измерение. Моя прекрасная модель Ольга по мановению крыла Genios Loci превратилась в венецианку как минимум в пятом поколении, а все что нас окружало в средиземноморскую заброшенную виллу, полную тайн и призраков прошлого. В общем, что говорить, ощущайте! Фильма ""Погружение в Венецию"". Модель Ольга Фомина.",NA
7479298,7479298,post,1437137242,Космос!,NA
7479298,7479298,copy,1436996561,"Про сбалансированное питание и вообще <br><br>📍 Если вы не можете отказать себе в чем-либо, например, в мороженом, то мороженое управляет вами. Если вы ограничиваете себя в мороженом – то оно имеет над вами двойной контроль. Поскольку теперь к дискомфорту по поводу его отсутствия примешивается ненависть к себе и чувство вины в случае, если вы не смогли удержаться. Если же вы полностью отрицаете мороженое – то оно властвует над вами, ведь ему удалось отрезать кусочек вашей реальности.<br>📍 Так же с остальными желаниями: алкоголь, секс, сигареты, деньги, адреналин. Бросить курить сложно не вследствие химической зависимости, а потому что бросающий зависит от сигарет куда больше курящего. Борющийся за демократию оппозиционер никогда не станет свободным гражданином – он раб борьбы. Монах-аскет никогда не победит ""страсть плоти"" – он останется рабом отрицания. Принятие и отторжение – всего лишь метаморфозы зависимости.<br>📍 Мудрость заключается не в самоограничении, не в тотальной аскезе, а в балансе. Вы становитесь свободными от своих желаний тогда, когда сохраняете внутренний комфорт, вне зависимости о того, получаете ли вы желаемое или нет. Прелесть такой свободы в том, что вы – неуязвимы. Вы счастливы или... счастливы 😊<br><br>#energydiet",NA
7479298,7479298,post,1436900100,Возвращаюсь вновь к живописному портрету. Девушка Юля с удивительными глазами.,NA
7479298,7479298,post,1436814551,"Размышления вслух.. Кто-то весьма проницательный сказал, что фотографы жизнь не живут, а наблюдают. Скажу вам по секрету, что это очень изысканное и утонченное удовольствие - быть над событием. Когда никакие внешние раздражители тебя не затрагивают, перестаешь чувствовать дождь, холод, жару, прочие неудобства человеческого существования. Ощущаешь себя Демиургом времени и пространства, это есть тантра для меня! Выдернуть себя из происходящего, это совсем не значит перестать чувствовать вообще, как раз наоборот, выходишь на какой-то иной уровень восприятия, более тонкий, когда начинаешь понимать взаимосвязь вещей, постигать иные смыслы, скрытые за повседневной суетой и беготней, чувствуешь себя неотделимой частью единого целого. Конечно, подобное происходит не постоянно, скорее как высшая точка творчества, награда за долготерпение и упорство, вложенную колоссальную энергию, которая начинает возвращаться к тебе, как же иначе? Мне думается, что в подобный водоворот втягиваются и мои модели, я вижу, как преображается человек перед объективом моей камеры, чувства его обостряются и начинает он себя ощущать ну совсем иначе.. Устанавливается между нами тонкая связь, когда совершенно понятно и очевидно все без лишних слов. Поэтому я так люблю творческие проекты, когда ты полностью свободен, насколько вообще может быть свободен человек. Вот очередная новая идея захватила меня и жаждет воплотиться, почище самого требовательного и дотошного клиента, и никуда мне от этого не деться похоже)) Суть ее такова: ""Воплощение пространства через женский образ"". Это будут серии работ или маленькие зарисовки, совсем разные и по стилистике и по художественным приемам съемки. Объединять их будет только одно - женский силуэт, сплавление человека и пространства в единое целое, тантрическое действо, некое взаимодействие с духом места - как это ощущаю я и чувствует моя модель. Марионелла и улочки Выборга, Алена и пространство Домского собора, а сейчас растворение в дожде и сигаретном дыму на одной из площадей старой Риги. Ощущайте! И конечно- продолжение следует)) Рига, дождь и дым сигарет..",NA
7479298,7479298,copy,1436559577,"Я считаю, что в искусстве самым главным для художника является стиль, уникальное авторское видение. Это возможно, когда у художника-творца есть свой устойчивый внутренний мир, да-да именно устойчивый, неподверженный моде, коньюктуре, коммерции. Истинный творец как бы обречен существовать в своем уникальном мире, в своей системе ценностей, в своем понимании добра и зла... И часто этот утонченный, хрупкий мир не выдерживает натиска обывательского, упрощенного материального мира. Но во времени материальный мир и его ценности превращаются в пыль - остается только Дух, Дух Великого Творца и страдальца... Сергей Демьянков. Francesca Woodman: Дом, который построила Франческа http://prophotos-ru.livejournal.com/1139448.html",NA
7479298,7479298,post,1436383110,Воплощение следующее. Рига. Домский. Танец вдвоем.,NA
7479298,7479298,post,1435780525,"Фильма ""Город"". Женская фигура скользит по улицам, останавливается у дверей, может быть она здесь живет или иное?",NA
7479298,7479298,post,1435779208,La femme,NA
7479298,7479298,post,1435259093,Это любовь!,NA
7479298,7479298,post,1435148923,Современные классики:  Что смотреть у главных каннских режиссеров,NA
7479298,7479298,post,1435054887,La femme,NA
7479298,7479298,post,1434738588,La femme,NA
7479298,7479298,copy,1434561811,"В Санкт-Петербурге на выходе из станции метро Политехническая почти каждый день с 15:00 до 16:00 стоит 80-летняя бабушка и продает книги со своими стихами и переводами. Это известный и замечательный переводчик с английского Галина Сергеевна Усова, автор многих переводов из Вальтера Скотта, Байрона, Агаты Кристи, Толкиена, австралийской народной поэзии, английской фантастики.<br><br>Её книги переиздаются и продаются повсюду, но положенные проценты из издательств выбить сложно, тем более в 82 года.<br><br>Жители Питера могут приехать на Политехническую и купить книгу (не дороже 80 рублей).<br>Стоит максимально распространить это сообщение - не потому, что каждый, кто его прочтёт, сможет чем-то помочь, но потому, что в конце концов оно попадётся на глаза кому-то действительно нужному. Журналисту, юристу, меценату, издателю, а может богатым родственникам Галины Сергеевны, живущим за границей, или известным музыкантам, исполняющим песни на её стихи.",NA
7479298,7479298,post,1434480752,Дачная история)),NA
7479298,7479298,post,1433964670,Беременность как состояние..,NA
7479298,7479298,post,1433357040,Маленький музыкант.,NA
7479298,7479298,post,1432669382,Экзорцизм... Смотреть в динамике от 1-2-3 кадр.,NA
7479298,7479298,copy,1432292501,Rankin снял рекламу магазина для взрослых <br>http://www.etoday.ru/2015/05/rankin-snyal-reklamu-magazina.php<br><br>Гениальный Рэнкин (Rankin) снял невероятно красивый и сексуальный рекламный видеоролик 'X' для магазина для взрослых Coco De Mer.,NA
7479298,7479298,post,1432063823,Обнаженная с маской.,NA
7479298,7479298,post,1431459391,Посвящение Родену.,NA
7479298,7479298,post,1430853912,"Беременность, погружение..",NA
7479298,7479298,post,1430394595,"Самое первое впечатление от города бывает самым верным, сколько раз в этом убеждаюсь. Стокгольм предстал передо мной в очень правильное время - в 5.30 утра. Никого посторонних- туристы и праздные зеваки еще спят, нет суеты и сутолоки, ночная жизнь уже сменилась предрассветным очищающим все и вся часом. Можно почувствовать душу города и его жителей без примесей и прикрас.. Слегка растушеванные силуэты домов в практически зеркальной глади воды.. Отражение и преломление реальности, уходящее в глубину рассветной дымки, таящее в себе обещание несбыточного.. А потом был утренний кофе в первом же открывшемся кафе на одной из площадей и ощущение того, что город уже успел поделиться с тобой одной из своих многочисленных тайн, пока остальные сладко спали. Итак. Стокгольм. Отражения-превращения.",NA
